Customers,Number of Users,Invoice Date,Invoice #,Invoice Amount,Subscription,Account Code ,Dates of service ,Address,State,Lat,Long
University of Richmond,20,4/15/20,NB041520D,"$1,700.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 3/26/2020 to 3/31/2021,"421 Westhampton Way, Richmond, VA 23173",VA,37.575799,-77.543513
University of Rochester-Warner School ,60,10/16/20,NB101620,"$4,800.00 ",3 Years,4700-0-00-00000-00-0000,3 Years Subscription 10/20/2020 to 10/31/2023,"500 Wilson Blvd., Box 270425, Rochester, NY 14627",NY,43.128879,-77.629708
University of San Francisco,200,4/17/20,NB041720A,"$3,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 4/15/2020 to 4/31/2021,"2130 Fulton St., San Francisco, CA  94117",CA,37.776451,-122.451994
University of San Francisco ,10,9/21/20,NB092120B,$100.00 ,1 Year,4700-0-00-00000-00-0000,1 Year Subscription 4/15/2020 to 4/30/2021,"2130 Fulton St., San Francisco, CA  94117",CA,37.776451,-122.451994
University of South Alabama ,100,4/27/20,NB042720,"$2,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 4/23/2020 to 4/30/2021,"307 University North, Mobile, AL 36688",AL,30.69538,-88.175177
"University of South Carolina, Beaufort",150,8/13/20,NB081320G,$750.00 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 9/1/2020 to 11/30/2020,"1 University Blvd, Bluffton, SC  29909",SC,32.303215,-80.973589
"University of South Carolina, Beaufort",150,12/3/20,NB120320D,"$1,500.00 ",6 Months,4700-0-00-00000-00-0000,6 Months Subscription 12/1/2020 to 5/31/2021,"1 University Blvd, Bluffton, SC  29909",SC,32.303215,-80.973589
University of Southern Mississippi,135,9/17/18,150,"$1,700.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 9/30/18 to 9/30/19,"118 College Dr, Hattiesburg, MS 39406",MS,31.327811,-89.332063
University of Southern Mississippi,135,9/20/19,220,"$1,200.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 9/30/19 to 9/30/20,"118 College Dr, Hattiesburg, MS 39406",MS,31.327811,-89.332063
University of Southern Mississippi ,20,9/7/17,64,"$1,700.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 9/30/2017 to 9/30/18,"118 College Dr, Hattiesburg, MS 39406",MS,31.327811,-89.332063
University of Southern Mississippi ,20,10/13/20,NB101320B,"$1,200.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 9/30/2020 to 9/30/2021,"118 College Dr, Hattiesburg, MS 39406",MS,31.327811,-89.332063
University of St. Francis,100,6/25/20,NB062520A,"$2,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 8/15/2020 to 8/31/2021,"500 Wilcox St., Joliet, IL 60435",IL,41.532977,-88.098109
University of St. Thomas ,311,10/30/20,NB103020,"$3,366.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 11/7/2020 to 10/31/2021,"2115 Summit Avenue, St. Paul, MN  55105-1096",MN,44.943933,-93.189874
University of Tennessee at Martin,31,5/16/19,189,"$3,850.00 ",3 Years,4700-0-00-00000-00-0000,3 Years Subscription 5/15/19 to 5/31/22,"205 Gooch Hall, Martin, TN 38238",TN,36.341367,-88.86476
University of Tennessee at Martin,31,11/1/19,235,$130.00 ,1 Year,4700-0-00-00000-00-0000,1 Year Subscription 11/1/19 to 10/31/20,"205 Gooch Hall, Martin, TN 38238",TN,36.341367,-88.86476
University of Tennessee at Martin,31,3/10/20,NB031020,$310.00 ,3 Years,4700-0-00-00000-00-0000,3 Years Subscription 5/15/2019 to 05/31/2022,"205 Gooch Hall, Martin, TN 38238",TN,36.341367,-88.86476
University of Tennessee at Martin,53,4/2/20,NB040220B,$132.50 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 3/24/2020 to 6/30/2020,"205 Gooch Hall, Martin, TN 38238",TN,36.341367,-88.86476
University of Texas at San Antonio    ,100,11/2/20,NB110220B,"$2,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 11/2/2020 to 10/31/2021,"One UTSA Circle, San Antonio, TX  78249",TX,29.584425,-98.617555
University of Texas at Tyler,71,9/13/20,NB091320E,$355.00 ,6 Months,4700-0-00-00000-00-0000,6 Months Subscription 09/4/2020 to 01/31/2021,"3900 University Blvd, Tyler, TX  75799",TX,32.314909,-95.254302
University of the Arts,50,3/25/20,NB032520B,$516.00 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 3/23/2020 to 6/30/2020,"320 S Broad St, Philadelphia, PA 19102",PA,39.945975,-75.165556
University of the Arts,72,9/1/20,NB090120C,$555.00 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 9/8/2020 to 12/8/2020,"320 S Broad St, Philadelphia, PA 19102",PA,39.945975,-75.165556
University of the Cumberland,250,6/20/16,AJ534,"$3,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 6/14/16 to 5/31/17,"6178 College Station Drive, Williamsburg, KY 40769",KY,36.737027,-84.162826
University of the Pacific,125,9/28/18,153,"$2,000.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 9/28/18 to 9/30/19,"3001 Pacific Avenue, Stockton, CA  95211",CA,37.981987,-121.30867
University of the Pacific,250,9/25/19,224,"$1,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 9/30/19 to 9/30/20,"3001 Pacific Avenue, Stockton, CA  95211",CA,37.981987,-121.30867
University of the Pacific,125,9/11/20,NB091120D,"$2,750.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 9/30/2020 to 9/30/2021,"3001 Pacific Avenue, Stockton, CA  95211",CA,37.981987,-121.30867
University of Virginia,50,2/21/17,8,"$1,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 2/16/17 to 2/28/18,"1001 N EMMET ST  Charlottesville, VA 22904-4202 ",VA,38.049883,-78.501288
University of Virginia,50,3/30/18,108,"$1,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 3/14/18 to 2/28/19,"1001 N EMMET ST  Charlottesville, VA 22904-4202 ",VA,38.049883,-78.501288
University of West Alabama,25,5/16/18,128,"$6,300.00 ",3 Years,4700-0-00-00000-00-0000,3 Years Subscription 5/15/18 to 5/31/21,"College of Education, Station 60, Livingston, AL  35470",AL,32.581327,-88.185768
University of West Alabama,25,4/2/20,NB040220A,$62.50 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 4/1/2020 to 6/30/2020,"College of Education, Station 60, Livingston, AL  35470",AL,32.581327,-88.185768
University of West Georgia,200,8/5/20,NB080520,"$3,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 8/1/2020 to 7/31/2021,"1601 Maple Street, Carrollton, GA  30118",GA,33.574397,-85.099054
University of Wisconsin Stevens Point,50,4/15/20,NB041520A,$250.00 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 4/9/2020 to 7/9/2020,"1901 4th Ave, Stevens Point, WI 54481",WI,44.527988,-89.572315
University of Wisconsin Stevens Point ,300,10/15/20,NB101520,"$4,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 9/8/2020 to 8/31/2021,"1901 4th Ave, Stevens Point, WI 54481",WI,44.527988,-89.572315
University of Wisconsin-Eau Claire,525,9/8/20,NB090820P,"$4,650.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 8/24/2020 to 8/31/2021,"Eau Claire, WI 54702",WI,44.804918,-91.46952
University of Wisconsin-Madison,186,8/19/20,NB081920D,"$1,680.00 ",6 Months,4700-0-00-00000-00-0000,6 Months Subscription 8/24/2020 to 2/28/2021,"1000 Bascom Mall, L139F Madison, WI  53706",WI,43.075647,-89.402263
University of Wisconsin-River Falls ,35,9/17/20,NB091720,$462.00 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 9/15/2020 to 12/15/2020,"410 S. 3rd Street, River Falls, WI  54022",WI,44.852336,-92.621352
University of Wisconsin-River Falls ,100,10/19/20,NB101920A,"$2,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 9/8/2020 to 10/31/2021,"410 S. 3rd Street, River Falls, WI  54022",WI,44.852336,-92.621352
"University of Wyoming, College of Education",45,9/11/20,NB091120I,"$4,350.00 ",3 Years,4700-0-00-00000-00-0000,3 Years Subscription 9/1/2020 to 10/31/2023,"1000 E University Avenue, Laramie, WY 8207",WI,41.31239,-105.579458
Utah Valley University,500,3/14/18,101,"$7,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 3/1/18 to 2/28/19,"800 West University Parkway, Orem, UT 84088",UT,40.277261,-111.7129
Utah Valley University ,500,7/29/20,NB072920,"$6,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 5/18/2020 to 5/31/2021,"800 West University Parkway, Orem, UT 84088",UT,40.277261,-111.7129
Utica College,200,8/6/20,NB080620,"$1,750.00 ",6 Months,4700-0-00-00000-00-0000,6 Months Subscription 7/21/2020 to 1/21/2021,"1600 Burrstone Rd., Utica, NY  13502",NY,43.095287,-75.271726
VA NBCT Network,,6/20/19,196,"$4,500.00 ",3 Years,4700-0-00-00000-00-0000,3 Years Subscription 6/19/19 to 6/30/22,,,,
Valdosta State University ,500,10/7/20,NB100820I,"$1,625.00 ",3 Months,4700-0-00-00000-00-0000,3 Months Subscription 10/7/2020 to 12/31/2020,"1500 N. Patterson St., Valdosta, GA  31698",GA,30.848574,-83.291042
Virginia Commonwealth University,20,9/20/18,151,"$2,700.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 9/19/18 to 9/30/19,"907 Floyd Ave, Richmond, VA 23284",VA,37.546856,-77.453638
Vitero University ,10,6/18/20,NB061820,$160.00 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 6/18/2020 to 9/18/2020,"900 Viterbo Drive, La Crosse, WI  54601",WI,43.802091,-91.244954
Walla Walla Public Schools,250,4/13/17,21,"$3,000.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 7/30/17 to 7/30/18,"364 S Park Street, Walla Walla,WA 99362",WA,46.065081,-118.329587
Walla Walla Public Schools,40,1/13/20,249,"$2,300.00 ",3 Years,4700-0-00-00000-00-0000,3 Years Subscription 7/31/2020 to 7/31/2023,"364 S Park Street, Walla Walla,WA 99362",WA,46.065081,-118.329587
Washington County Schools,25,4/11/18,114,"$5,775.00 ",3 Years,4700-0-00-00000-00-0000,3 Years Subscription 7/18/18 to 6/21/19,"10435 Downsville Pike Hagerstown, MD 21740",MD,39.598072,-77.764449
Washington State University ,100,9/24/20,NB092420C,"$2,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 9/22/2020 to 9/30/2021,"PO Box 642132, Pullman, WA  99614-2132",WA,46.728879,-117.179512
West Liberty University,350,12/3/20,NB120320C,"$3,500.00 ",1 Year,4700-0-00-00000-00-0000,1 yr Subscription 1/16/2021 to 1/31/2022,"208 University Dr. CUB 147, West Liberty, WV  26074",WV,,
Western Carolina University ,600,3/20/20,NB032020E,"$7,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 3/20/2020 to 3/31/2021,"1 University Dr, Cullowhee, NC  28779",NC,35.309247,-83.183142
Western Governors University,5000,9/15/16,AJ548,"$50,000.00 ",3 Years,4700-0-00-00000-00-0000,3 Years Subscription 6/13/16 to 6/12/2019,"4001 S 700 E #300, Salt Lake City, UT 84107",UT,40.684882,-111.869961
Western Governors University,50,7/8/19,205,"$20,000.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 6/12/19 to 6/12/20,"4001 S 700 E #300, Salt Lake City, UT 84107",UT,40.684882,-111.869961
Western Governors University,5000,10/21/19,231,"$16,000.00 ",2 Years,4700-0-00-00000-00-0000,2 Years renewal Subscription 6/12/20 to 6/12/21,"4001 S 700 E #300, Salt Lake City, UT 84107",UT,40.684882,-111.869961
Western Governors University,5000,4/21/20,NB042120,"$16,000.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 6/12/2020 to 6/12/2021,"4001 S 700 E #300, Salt Lake City, UT 84107",UT,40.684882,-111.869961
Western Illinois University,150,7/31/20,NB073120A,"$3,000.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 9/1/2020 to 8/31/2021,"1 University Cir, Macomb, IL 61455",IL,40.471244,-90.685787
Western Illinois University ,100,9/1/20,NB090120,"$1,000.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 9/1/2020 to 8/31/2021,"1 University Cir, Macomb, IL 61455",IL,40.471244,-90.685787
Western Washington University,130,10/7/20,NB100820H,$700.00 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 9/1/2020 to 12/31/2020,"516 High St, Bellingham, WA 98225",WA,48.739022,-122.4836
Westfield State University,400,9/1/20,NB090120I,"$5,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 8/31/2020 to 8/31/2021,"577 Western Ave, Westfield, MA 01086",MA,42.131186,-72.794618
Wheaton College,55,9/11/20,NB091120B,$512.50 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 9/14/2020 to 12/14/2020,"501 College Ave, Wheaton, IL 60187",IL,41.868522,-88.099554
William Baptist University ,85,9/8/20,NB090820V,$587.00 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 9/1/2020 to 11/30/2020,"56 Mc Clellan Dr, Walnut Ridge, AR 72476",AR,36.125769,-90.938983
William Paterson University,40,5/13/20,NB051320,"$1,900.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 5/18/2020 to 05/31/2021,"300 Pompton Rd, Wayne, NJ 07470",NJ,40.945173,-74.200317
Wingate University,100,9/8/20,NB090820K,$625.00 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 8/31/2020 to 11/30/2020,"220 N Camden Rd, Wingate, NC 28174",NC,34.986059,-80.443073
Winston-Salem State University ,75,10/23/20,NB102220C,$562.00 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 10/22/2020 to 1/22/2021,"601 S Martin Luther King Jr Dr, Winston-Salem, NC 27110",NC,36.089607,-80.224567
Winthrop University,100,2/23/16,AJ513,$750.00 ,1 Year,4700-0-00-00000-00-0000,1 Year Subscription 02/15/16-06/30/2017,"701 Oakland Ave, Rock Hill, SC 29730",SC,34.938466,-81.029872
Winthrop University,100,5/22/17,32,$750.00 ,1 Year,4700-0-00-00000-00-0000,1 Year Subscription 6/30/17 to 6/30/18,"701 Oakland Ave, Rock Hill, SC 29730",SC,34.938466,-81.029872
Winthrop University,100,4/10/18,112,$750.00 ,1 Year,4700-0-00-00000-00-0000,1 Year Subscription 6/30/18 to 6/30/19,"701 Oakland Ave, Rock Hill, SC 29730",SC,34.938466,-81.029872
Winthrop University,100,3/20/20,NB032020B,$875.00 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 3/19/2020 to 6/30/2020,"701 Oakland Ave, Rock Hill, SC 29730",SC,34.938466,-81.029872
Winthrop University,375,9/8/20,NB090820S,$937.50 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 9/1/2020 to 11/30/2020,"701 Oakland Ave, Rock Hill, SC 29730",SC,34.938466,-81.029872
Winthrop University ,100,9/23/19,222,"$1,000.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 9/20/19 to 9/30/20,"701 Oakland Ave, Rock Hill, SC 29730",SC,34.938466,-81.029872
Winthrop University ,100,10/13/20,NB101320C,"$1,000.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 9/30/2020 to 9/30/2021,"701 Oakland Ave, Rock Hill, SC 29730",SC,34.938466,-81.029872
Yakima Valley College ,56,9/21/20,NB092120A,"$1,030.00 ",6 Months,4700-0-00-00000-00-0000,6 Months Subscription 9/18/2020 to 03/18/2021,"PO Box 22520, Yakima, WA  99807-2520",WA,-35.001338,117.875053
Young Harris College/Miller Library,,11/28/18,162,"$2,100.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 11/27/18 to 11/30/19,"1 College Street Young Harris, GA 30582",GA,34.934079,-83.846801
Young Harris College/Miller Library,,11/5/19,236,"$1,250.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 11/30/19 to 11/30/20,"1 College Street Young Harris, GA 30582",GA,34.934079,-83.846801
